timestamp,price,volume
2017-03-04T06,1281.8225688073398,91.29291177
2017-03-04T07,1276.7766666666673,149.10920985
2017-03-04T08,1278.3597872340424,34.866528
2017-03-04T09,1278.028987341772,150.74968511000003
2017-03-04T10,1276.5913333333333,37.02209407
2017-03-04T11,1272.5610619469028,132.77578027999996
2017-03-04T12,1265.2102045454537,349.1809896400002
2017-03-04T13,1271.8078651685394,119.59351756000011
2017-03-04T14,1263.8184057971025,233.49238417999996
2017-03-04T15,1248.0186462882095,1259.3124578299999
2017-03-04T16,1243.808878923767,495.0474039399996
2017-03-04T17,1249.553750000001,254.74602945999996
2017-03-04T18,1255.4375773195884,211.5596527599998
2017-03-04T19,1258.3125925925933,125.47639229
2017-03-04T20,1258.9830769230764,65.05714479
2017-03-04T21,1257.9439336492883,154.80906817999997
2017-03-04T22,1261.678066666666,175.48646412999983
2017-03-04T23,1262.1557870370355,201.34471541
2017-03-05T00,1259.7138271604945,127.92637831
2017-03-05T01,1260.6679646017694,32.01774005000001
2017-03-05T02,1260.952580645163,20.4547149
2017-03-05T03,1257.3373184357538,201.90824768
2017-03-05T04,1253.2240575079863,162.1657305899999
2017-03-05T05,1253.1347777777767,157.40017086999978
2017-03-05T06,1252.47613095238,23.301758479999993
2017-03-05T07,1245.5949593495936,205.29884294999977
2017-03-05T08,1246.580776255708,116.42226884999977
2017-03-05T09,1245.4832352941175,35.01609529999996
2017-03-05T10,1247.610888888887,129.21654388999977
2017-03-05T11,1247.4177659574468,68.04664011000008
2017-03-05T12,1253.668472222221,313.20146490999974
2017-03-05T13,1258.192549019608,78.56671340999999
2017-03-05T14,1260.7917261904759,154.23355833999995
2017-03-05T15,1266.6507612456735,220.0106415599998
2017-03-05T16,1266.1960833333344,158.00197509999987
2017-03-05T17,1266.6732692307696,79.77530488999996
2017-03-05T18,1270.797737704921,211.13796003999957
2017-03-05T19,1265.5966153846177,179.4933195899996
2017-03-05T20,1266.6463013698615,29.03241373999997
2017-03-05T21,1266.8325980392158,45.909017600000084
2017-03-05T22,1268.2676383763837,68.46019878000008
2017-03-05T23,1268.8253999999981,209.01969471999982
2017-03-06T00,1269.9055152671772,38.005043509999936
2017-03-06T01,1269.823921568627,220.28861583999992
2017-03-06T02,1271.007615384615,90.7214612699999
2017-03-06T03,1268.041666666667,21.725268309999993
2017-03-06T04,1259.4341532258059,403.9188901499996
2017-03-06T05,1261.9250980392153,11.047617410000004
2017-03-06T06,1264.3855056179775,76.16266524999998
2017-03-06T07,1270.1376106194684,81.37358674999999
2017-03-06T08,1275.6692039801,383.21565626000006
2017-03-06T09,1277.39311557789,161.01967516000005
2017-03-06T10,1280.1064361702124,340.21082370000016
2017-03-06T11,1278.882614379085,121.75005184999996
2017-03-06T12,1280.4144588235183,323.4723188200003
2017-03-06T13,1281.297822580642,319.0034615800001
2017-03-06T14,1278.9481308411212,111.58730720000004
2017-03-06T15,1280.2714772727275,287.6902017500001
2017-03-06T16,1277.847962962962,286.52047405999997
2017-03-06T17,1277.4602459016405,71.69397253
2017-03-06T18,1276.7924038461538,111.01778373999996
2017-03-06T19,1277.3364864864864,180.41723052999993
2017-03-06T20,1276.5462992125972,172.56427397
2017-03-06T21,1277.8788349514557,300.9426490899999
2017-03-06T22,1277.841772151899,115.51029997
2017-03-06T23,1278.9834883720926,19.788609410000046
2017-03-07T00,1278.2590178571438,126.85606899
2017-03-07T01,1277.441204819276,186.55139738999992
2017-03-07T02,1279.3896428571425,55.45009973000002
2017-03-07T03,1278.0800000000002,22.729495200000002
2017-03-07T04,1266.2791785714278,394.7265009100005
2017-03-07T05,1268.5082456140356,141.99119040000005
2017-03-07T06,1270.5742647058826,190.40908917
2017-03-07T07,1272.5161224489802,130.52115168000006
2017-03-07T08,1271.0541558441548,337.4096394699998
2017-03-07T09,1254.024201596808,1759.9952149399987
2017-03-07T10,1251.1425483870962,548.3805643100005
2017-03-07T11,1209.941981519509,3406.466746519996
2017-03-07T12,1214.927421465968,1562.3075073100008
2017-03-07T13,1233.6106825938562,509.23319854999954
2017-03-07T14,1234.6347450980397,376.8105485200001
2017-03-07T15,1229.6558767772508,437.9922866399999
2017-03-07T16,1245.1830622009581,795.871100319997
2017-03-07T17,1257.9499624060165,1510.630276920001
2017-03-07T18,1252.7712589928062,315.47957111000034
2017-03-07T19,1250.2329471032704,322.2380767000004
2017-03-07T20,1247.4272809667664,303.2809443600003
2017-03-07T21,1246.8819886363644,209.14196820000004
2017-03-07T22,1239.4214041095895,417.9834144799998
2017-03-07T23,1236.1922743682308,387.5818850099999
2017-03-08T00,1237.3325899280585,98.15851940999985
2017-03-08T01,1240.2194930875582,173.4315868900001
2017-03-08T02,1237.4801136363633,34.96531762
2017-03-08T03,1222.3332110091765,527.6429409400001
2017-03-08T04,1202.7599855282224,1185.6267224700002
2017-03-08T05,1192.2464653641207,1008.0760041700003
2017-03-08T06,1187.9293306288043,773.7436575999999
2017-03-08T07,1174.2370440251575,756.4531705600002
2017-03-08T08,1196.6878124999985,770.3636616200004
2017-03-08T09,1206.389352226721,214.8309855999997
2017-03-08T10,1219.5165561224487,617.73418611
2017-03-08T11,1211.1280970149246,252.57985516999992
2017-03-08T12,1204.5176986301358,298.3620611199999
2017-03-08T13,1206.238805309734,253.12997178
2017-03-08T14,1196.0313333333322,553.1037280800003
2017-03-08T15,1184.2695512820517,660.1012629900001
2017-03-08T16,1188.3270370370346,850.734262880001
2017-03-08T17,1189.571737288136,349.4611398500001
2017-03-08T18,1190.272816901408,206.81972867000005
2017-03-08T19,1183.4940157480319,292.16425758999986
2017-03-08T20,1165.6154418604642,1320.6277828199984
2017-03-08T21,1162.9874541751526,763.5211019600009
2017-03-08T22,1156.5612368972743,917.7495134599989
2017-03-08T23,1153.3087663551396,520.0567897999995
2017-03-09T00,1146.3743884892067,426.3907144699997
2017-03-09T01,1142.5475471698126,487.0941652399996
2017-03-09T02,1153.3213930348254,190.1997238399999
2017-03-09T03,1158.1952380952375,110.95337471999997
2017-03-09T04,1151.865720930232,199.43033932000003
2017-03-09T05,1149.7970491803278,151.63445935
2017-03-09T06,1167.5934693877546,365.00438792999984
2017-03-09T07,1172.7607374631261,341.71887304999996
2017-03-09T08,1181.1578612716776,452.3163210199999
2017-03-09T09,1181.6203728813566,326.9711292300001
2017-03-09T10,1175.5679459459468,262.9056144899999
2017-03-09T11,1164.7373454545443,212.5968997100001
2017-03-09T12,1176.4410526315805,280.5459602399997
2017-03-09T13,1179.580224215247,387.9768588099997
2017-03-09T14,1178.7496500000004,274.15860576999995
2017-03-09T15,1186.4511869436192,624.4779573600003
2017-03-09T16,1199.23210526316,840.5904134600021
2017-03-09T17,1201.3483962264154,472.0184069800005
2017-03-09T18,1200.4732999999987,160.97229742000002
2017-03-09T19,1200.2995833333343,182.65080529000005
2017-03-09T20,1195.9662745098028,258.31356564
2017-03-09T21,1199.3694509803927,260.06268330999984
2017-03-09T22,1192.8508127208493,171.8787449299999
2017-03-09T23,1189.7394491525413,213.87604765999984
2017-03-10T00,1199.3022748815158,333.4885877699996
2017-03-10T01,1201.3311888111882,82.35412931
2017-03-10T02,1200.158020304568,204.21002825000002
2017-03-10T03,1202.2009473684204,146.81706481999987
2017-03-10T04,1198.8260747663548,50.14799434000002
2017-03-10T05,1196.8623255813961,25.841413709999998
2017-03-10T06,1189.4930392156857,235.14864561999985
2017-03-10T07,1180.3330594900829,534.7339448200005
2017-03-10T08,1190.760721153845,229.7021968900001
2017-03-10T09,1192.3968913857677,193.65921537000003
2017-03-10T10,1196.9589007092193,235.02941846000002
2017-03-10T11,1200.6776250000005,254.52218721
2017-03-10T12,1201.3136236933785,219.65698737999978
2017-03-10T13,1259.9046691568742,6028.180735470013
2017-03-10T14,1268.5580459770165,2123.8978973300036
2017-03-10T15,1235.1846679499506,1243.868482099999
2017-03-10T16,1244.6462121212146,463.9919317199996
2017-03-10T17,1250.625214899712,256.79448073000003
2017-03-10T18,1244.2568909512747,388.14000691999934
2017-03-10T19,1262.1123279816527,1118.8521165800012
2017-03-10T20,1278.8790305444877,1402.3373587999965
2017-03-10T21,1094.2711289210674,13693.228600400142
2017-03-10T22,1098.7744046799746,2264.1657715499964
2017-03-10T23,1089.4600654817577,1739.1743624499993
2017-03-11T00,1121.2427938342964,715.1934841299994
2017-03-11T01,1134.8981751824808,808.573151879999
2017-03-11T02,1135.3487971698114,372.52242885999976
2017-03-11T03,1140.0219230769235,160.2435097000001
2017-03-11T04,1145.0858333333317,217.8894580800003
2017-03-11T05,1145.0693617021266,218.57066037999994
2017-03-11T06,1150.9200574712631,457.2598565000001
2017-03-11T07,1171.3963678160922,586.0910795700001
2017-03-11T08,1184.9994654088048,427.01609624
2017-03-11T09,1181.4542117117119,603.1370320899997
2017-03-11T10,1178.5402678571427,225.28528736
2017-03-11T11,1184.3489447236177,129.64381136999998
2017-03-11T12,1182.8980500000014,124.38047463999999
2017-03-11T13,1190.3060986547073,245.06306263999994
2017-03-11T14,1184.9690867579914,189.62040459999997
2017-03-11T15,1179.6913872832376,291.7327165299999
2017-03-11T16,1182.091428571428,176.0690563800001
2017-03-11T17,1182.8894705882342,51.830767780000016
2017-03-11T18,1177.040684931507,172.33028015999997
2017-03-11T19,1178.6215920398006,79.50947931000005
2017-03-11T20,1168.7424216524205,394.0913110499999
2017-03-11T21,1166.8758482142864,238.05565353999987
2017-03-11T22,1172.8396330275232,331.50952746999997
2017-03-11T23,1173.7613138686131,131.16840243999997
2017-03-12T00,1177.791206896552,55.994771339999986
2017-03-12T01,1184.0633673469388,642.2303824999999
2017-03-12T02,1181.0495327102806,61.51064452
2017-03-12T03,1178.8117424242428,65.58799554
2017-03-12T04,1180.665163934427,34.384758550000015
2017-03-12T05,1181.2250495049502,27.439164720000004
2017-03-12T06,1180.3256349206345,53.10782043000001
2017-03-12T07,1177.8826213592229,63.52651151000003
2017-03-12T08,1176.6816153846157,77.11941002000003
2017-03-12T09,1178.723739130435,65.83254947
2017-03-12T10,1175.2285321100915,141.31527857000003
2017-03-12T11,1173.0763815789476,85.97129617000003
2017-03-12T12,1175.437610619469,50.07219210000003
2017-03-12T13,1176.8586111111117,94.56219962
2017-03-12T14,1200.076438746439,1093.2294984200003
2017-03-12T15,1213.8639120879122,737.2252926800002
2017-03-12T16,1224.680844444446,492.8020254899996
2017-03-12T17,1220.8555913978491,207.56025632999985
2017-03-12T18,1233.234738219895,341.6786824799998
2017-03-12T19,1235.512938144332,342.24179804999983
2017-03-12T20,1223.2358469945348,440.7991715900003
2017-03-12T21,1221.0231612903199,306.56825157999964
2017-03-12T22,1230.2751875000004,222.68311672000002
2017-03-12T23,1230.4693037974682,90.46544742999997
2017-03-13T00,1225.9436496350356,107.09245888
2017-03-13T01,1226.9695000000002,212.19428868999992
2017-03-13T02,1225.2870351758788,220.61683403000026
2017-03-13T03,1230.18355704698,142.49731726999997
2017-03-13T04,1240.2114583333353,153.61635036999994
2017-03-13T05,1233.1825652173936,94.66651999999988
2017-03-13T06,1224.789880952382,241.76581613000008
2017-03-13T07,1222.8071126760567,194.01429798999987
2017-03-13T08,1227.1384892086337,200.74770403000008
2017-03-13T09,1230.2170689655175,133.52692016000003
2017-03-13T10,1229.591603773585,275.0199864899999
2017-03-13T11,1233.6453363228707,246.16508556999997
2017-03-13T12,1244.4367471698004,561.4001403499997
2017-03-13T13,1240.4932415902151,424.6213260100002
2017-03-13T14,1232.5035014836794,315.57095634000024
2017-03-13T15,1233.1129155313354,311.4708758100001
2017-03-13T16,1238.7751923076921,372.3427375699998
2017-03-13T17,1237.4475151515142,234.93601759999999
2017-03-13T18,1237.898482758622,473.92378709999986
2017-03-13T19,1239.0812851405626,155.5747585699999
2017-03-13T20,1241.8461224489802,258.62834902
2017-03-13T21,1242.052167487683,175.12491796000015
2017-03-13T22,1240.8956896551738,48.48570416000001
2017-03-13T23,1242.4970748299313,83.35981256000005
2017-03-14T00,1243.057564102564,387.08036541999985
2017-03-14T01,1240.8312173913025,81.82911575999997
2017-03-14T02,1240.85968,137.16643561999996
2017-03-14T03,1240.7399999999989,147.3536406899999
2017-03-14T04,1237.2389830508473,69.16419347999998
2017-03-14T05,1235.4123232323225,102.58873761999997
2017-03-14T06,1229.6661111111102,212.80431237000016
2017-03-14T07,1230.3378,236.36391513999985
2017-03-14T08,1235.774661654136,130.62863135999999
2017-03-14T09,1237.510974025974,107.06399964000006
2017-03-14T10,1238.849999999999,66.99622698999993
2017-03-14T11,1243.2037704917996,370.4893619899994
2017-03-14T12,1245.4242081447965,295.9073807800001
2017-03-14T13,1248.428291139241,635.0214759299997
2017-03-14T14,1255.6507178217826,784.2717419900009
2017-03-14T15,1251.2664912280682,284.40139041999987
2017-03-14T16,1253.0028640776695,187.1927532399999
2017-03-14T17,1254.911928571428,87.53057508000003
2017-03-14T18,1251.593193717278,229.12183259000008
2017-03-14T19,1246.930852272728,599.8361330099995
2017-03-14T20,1250.3827567567596,141.34754209999997
2017-03-14T21,1249.6567532467532,92.7162243
2017-03-14T22,1243.7707719298246,229.40634810000017
2017-03-14T23,1246.6967586206895,129.21417521999993
2017-03-15T00,1246.5245205479437,111.71202873
2017-03-15T01,1246.7777153558081,68.09843915000012
2017-03-15T02,1249.244791666667,39.65614905000002
2017-03-15T03,1247.7875163398692,68.76658284999993
2017-03-15T04,1246.252028985508,83.14753058000001
2017-03-15T05,1244.6913422818802,246.31620073000002
2017-03-15T06,1251.5956910569105,113.08139963000002
2017-03-15T07,1253.3219166666668,108.78097511000007
2017-03-15T08,1254.1057142857148,82.87919459000001
2017-03-15T09,1252.4298293515362,83.14866838000015
2017-03-15T10,1250.301115702479,219.02994453000002
2017-03-15T11,1253.0883913043467,112.62303691999999
2017-03-15T12,1256.444218009479,377.3009762199997
2017-03-15T13,1256.859359605912,227.01010479999997
2017-03-15T14,1253.5741573033722,98.86250491000003
2017-03-15T15,1254.567696335079,228.63344891999992
2017-03-15T16,1252.8279999999997,147.57635878000005
2017-03-15T17,1250.3912820512826,141.61624847000002
2017-03-15T18,1249.2841999999994,284.58554492
2017-03-15T19,1248.9279338842973,172.5877298799999
2017-03-15T20,1250.0728780487807,235.59589583999994
2017-03-15T21,1252.7208720930237,237.19849018999997
2017-03-15T22,1255.3019064748187,277.44047591
2017-03-15T23,1258.4067777777782,164.8522961700002
2017-03-16T00,1256.145805243447,179.71454574999973
2017-03-16T01,1254.3542073170725,73.88716464999996
2017-03-16T02,1250.597483443708,138.78833541999998
2017-03-16T03,1249.6485608856094,686.0099884700003
2017-03-16T04,1245.7748763250877,283.20737031999937
2017-03-16T05,1234.5847348484858,1013.5125086700019
2017-03-16T06,1234.4357587548643,286.9699518300002
2017-03-16T07,1238.4710909090913,266.2320812800001
2017-03-16T08,1231.5683478260873,356.11463075999984
2017-03-16T09,1223.9232217573208,815.0556881300006
2017-03-16T10,1229.858818897638,316.0363725799997
2017-03-16T11,1229.0427401129946,412.1856691900001
2017-03-16T12,1219.7100978473582,693.2588558800009
2017-03-16T13,1217.8597942386832,222.71635603999982
2017-03-16T14,1220.9299999999998,368.3104415299998
2017-03-16T15,1216.8397058823527,188.88524079999993
2017-03-16T16,1217.3700735294124,138.33119428
2017-03-16T17,1218.4090217391301,569.3476331999998
2017-03-16T18,1217.1847196261676,359.5490726199999
2017-03-16T19,1192.0230142109233,2187.765780229999
2017-03-16T20,1168.7933819241966,2002.2890159299977
2017-03-16T21,1146.358165680473,2507.0054679399973
2017-03-16T22,1172.853154362415,885.5805943199995
2017-03-16T23,1180.640328282829,295.79880040000023
2017-03-17T00,1161.755287356324,623.6289061899998
2017-03-17T01,1161.6490816326532,129.31050204
2017-03-17T02,1147.2634300791547,508.5142628700002
2017-03-17T03,1122.0076263399694,949.4755707799998
2017-03-17T04,1127.1555319148933,206.54100914999998
2017-03-17T05,1132.5895617529884,471.6086021999997
2017-03-17T06,1101.6710408921906,1481.5886769400001
2017-03-17T07,1110.7649382716038,993.3749040599992
2017-03-17T08,1118.9483709273188,1611.1747983999978
2017-03-17T09,1109.3352482269506,688.6273337800004
2017-03-17T10,1121.621415662651,536.79516157
2017-03-17T11,1137.3317231222381,794.5651992599983
2017-03-17T12,1147.0575067024122,967.2338656700007
2017-03-17T13,1149.0495054945052,593.44485408
2017-03-17T14,1156.3822685185187,322.4129227800001
2017-03-17T15,1160.1808637873758,294.7333833599996
2017-03-17T16,1157.8325311203316,446.77166730999977
2017-03-17T17,1144.6259609120518,307.2346288100001
2017-03-17T18,1123.827389380531,729.841541719999
2017-03-17T19,1126.7201005025127,159.8113931700002
2017-03-17T20,1115.1353554502398,567.6544282599995
2017-03-17T21,1096.6516894977158,1552.9976292899994
2017-03-17T22,1086.2197202797188,895.5348452899999
2017-03-17T23,1076.133387423936,871.6971333200005
2017-03-18T00,1082.84340501792,235.5779585500001
2017-03-18T01,1088.1092105263167,288.48670035000004
2017-03-18T02,1067.7067661691542,370.68382893000035
2017-03-18T03,1063.4066000000003,203.84625292999965
2017-03-18T04,1073.4658823529417,205.81730650000006
2017-03-18T05,1066.5351598173506,317.3474658200003
2017-03-18T06,1070.9475301204818,243.06893470999995
2017-03-18T07,1074.09294520548,175.54523679999997
2017-03-18T08,1070.7208860759492,261.6945856900002
2017-03-18T09,1075.3373828125013,388.50757822
2017-03-18T10,1093.3232196969693,456.78065022000015
2017-03-18T11,1084.680502512564,190.6424611399999
2017-03-18T12,1069.903914421553,1229.2819616400006
2017-03-18T13,1031.9516285714249,4885.746533190006
2017-03-18T14,1007.2343695652194,2981.6857214799966
2017-03-18T15,971.8339623627792,3535.0993830299985
2017-03-18T16,983.9185647607947,859.1788951299995
2017-03-18T17,999.1353401360519,837.7457248000001
2017-03-18T18,992.9481065088763,504.9015498100001
2017-03-18T19,985.0052847380433,412.10265398999996
2017-03-18T20,965.4528424153183,613.2921296599998
2017-03-18T21,958.5894181326129,1334.7966393099973
2017-03-18T22,958.590394477315,405.01099752
2017-03-18T23,960.2769431279622,355.76315907000014
2017-03-19T00,977.693795918366,388.72245085999975
2017-03-19T01,988.3893600000005,541.6588654799997
2017-03-19T02,1001.877092511013,498.9716479599999
2017-03-19T03,1003.6554216867478,617.6397118400001
2017-03-19T04,988.8311111111096,223.60032730999995
2017-03-19T05,1001.6257435897429,244.71233509999996
2017-03-19T06,998.8782051282054,339.20360681000005
2017-03-19T07,1004.473755274263,365.06276886999996
2017-03-19T08,1005.1523783783781,279.26654969999987
2017-03-19T09,983.4793837534999,897.8591012000002
2017-03-19T10,981.6019865319856,443.0602132999998
2017-03-19T11,991.8528415300549,170.88261382000007
2017-03-19T12,996.9585472972998,542.4592296900004
2017-03-19T13,988.8073519163747,692.0820790399995
2017-03-19T14,991.020511363637,269.11128829
2017-03-19T15,1008.2458904109609,1359.9454333799993
2017-03-19T16,1033.9817586206884,1173.3799147699997
2017-03-19T17,1034.5726771653563,347.55132298000007
2017-03-19T18,1037.9147517730482,471.8623718200001
2017-03-19T19,1054.4550000000004,841.0453776900011
2017-03-19T20,1046.064433656958,531.2593935099997
2017-03-19T21,1044.0655477031803,174.7310521
2017-03-19T22,1027.933697478991,558.9060348399997
2017-03-19T23,1019.0833632286999,228.88772120000004
2017-03-20T00,1015.9174285714288,117.31163692000001
2017-03-20T01,1023.3690399999997,61.776187980000046
2017-03-20T02,1032.8082587064685,153.67862031
2017-03-20T03,1036.0429245283021,68.25918463
2017-03-20T04,1033.6569333333334,27.26477231
2017-03-20T05,1030.707431192661,209.19906982000003
2017-03-20T06,1017.4667,410.29634153999984
2017-03-20T07,1018.3797499999997,193.99677408999997
2017-03-20T08,1016.5606179775284,482.97689554999994
2017-03-20T09,1019.0274226804122,357.2326109399999
2017-03-20T10,1035.7287148594378,368.4936811999998
2017-03-20T11,1041.5570529801328,323.16551347999985
2017-03-20T12,1045.334407294832,496.1231299099996
2017-03-20T13,1050.6737441077414,557.3910387800004
2017-03-20T14,1042.648481481481,424.6546382
2017-03-20T15,1043.4140948275844,557.6159024299999
2017-03-20T16,1043.9693354430385,730.6371944900004
2017-03-20T17,1044.846818181818,257.11174932999995
2017-03-20T18,1044.37278969957,312.9076960599999
2017-03-20T19,1037.3709771986964,427.8868143899999
2017-03-20T20,1030.499310344828,505.4286651499998
2017-03-20T21,1035.8840248962642,199.22212205999998
2017-03-20T22,1040.2398795180723,147.62555724999996
2017-03-20T23,1034.75631147541,107.65523732
2017-03-21T00,1045.1295600000014,461.7705994199992
2017-03-21T01,1048.5392836676237,233.09769624999979
2017-03-21T02,1048.9813855421694,340.23996712000013
2017-03-21T03,1057.1319047619045,628.6367629800003
2017-03-21T04,1068.81146953405,410.38972109000014
2017-03-21T05,1076.2368556701033,332.53289942000055
2017-03-21T06,1074.1410152284268,236.04933812999997
2017-03-21T07,1081.2168571428572,256.12155394000007
2017-03-21T08,1076.3876255707758,371.8866733499999
2017-03-21T09,1076.6047846889956,361.87402167999994
2017-03-21T10,1072.3745070422544,549.6319528300004
2017-03-21T11,1080.5548538011683,415.8252689299998
2017-03-21T12,1090.083441558442,833.1080303100005
2017-03-21T13,1083.642551546391,856.3668402800002
2017-03-21T14,1089.0736458333329,408.6499163499999
2017-03-21T15,1089.7947284345037,464.1920394700001
2017-03-21T16,1095.9693010752685,714.3420335599994
2017-03-21T17,1110.4166187050362,1062.6877399400007
2017-03-21T18,1108.6520888888897,310.02112490999986
2017-03-21T19,1106.4575757575756,234.43358836
2017-03-21T20,1101.388453608248,668.8253230100006
2017-03-21T21,1102.2094879518065,527.8105336599996
2017-03-21T22,1113.1867326732677,255.56020844000005
2017-03-21T23,1109.3287086092716,191.44156170999977
2017-03-22T00,1108.9534168157443,216.85381207999978
2017-03-22T01,1101.3995126050415,246.65985366
2017-03-22T02,1097.0662939297122,311.4805658200001
2017-03-22T03,1092.3437037037045,112.01085075000003
2017-03-22T04,1092.0857377049188,170.95860875999992
2017-03-22T05,1098.1578231292515,201.20725846000005
2017-03-22T06,1096.1868103448278,234.73485796999992
2017-03-22T07,1073.1688376753518,1121.4264695800011
2017-03-22T08,1058.975656192236,788.9645185899989
2017-03-22T09,1055.5507232704385,417.59590659000014
2017-03-22T10,1066.332941176471,590.80348354
2017-03-22T11,1073.212762645915,186.68582114999998
2017-03-22T12,1064.786047144153,561.2682648599995
2017-03-22T13,1040.4222303921574,1501.9801182799997
2017-03-22T14,1014.4137296620773,1476.4080066499982
2017-03-22T15,1014.5397045454527,859.1384437899999
2017-03-22T16,1025.313083832336,699.2930692399999
2017-03-22T17,1016.8256697819321,787.5419157800003
2017-03-22T18,1000.06026509573,1377.4479008000008
2017-03-22T19,1008.6963116883118,652.0453208900005
2017-03-22T20,1006.6999999999995,727.0821207900003
2017-03-22T21,1013.0795238095241,259.16934926999994
2017-03-22T22,1015.6246285714295,425.7310962200001
2017-03-22T23,1033.561076923078,594.7687430800003
2017-03-23T00,1038.2835593220348,305.0962734199998
2017-03-23T01,1027.2245320197035,164.2635080599999
2017-03-23T02,1030.242206896553,97.95841134000003
2017-03-23T03,1031.5357407407403,86.74524545
2017-03-23T04,1027.3704237288132,299.66543585
2017-03-23T05,1017.1871212121206,132.8856529299999
2017-03-23T06,1020.6446666666666,91.93607985000003
2017-03-23T07,1034.6274999999996,237.54414120000013
2017-03-23T08,1037.8804918032806,345.11184900999996
2017-03-23T09,1033.9640530303022,305.56566017999995
2017-03-23T10,1030.2657243816263,374.47481231999996
2017-03-23T11,1046.9319047619047,787.4916060499996
2017-03-23T12,1047.6044000000002,196.51236269999993
2017-03-23T13,1048.9403806228347,228.77798083000016
2017-03-23T14,1046.4117687074825,260.11587089999995
2017-03-23T15,1046.1242071197423,155.1305751099999
2017-03-23T16,1044.0513937282226,222.96054732999986
2017-03-23T17,1037.819241573035,309.0837643399996
2017-03-23T18,1036.4224598930487,124.09799224999995
